wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1,0,1,0,t00
dolnośląskie,bolesławiecki,1675,0,1,0,t0201
dolnośląskie,dzierżoniowski,1127,88,0,0,t0202
dolnośląskie,głogowski,828,84,0,0,t0203
dolnośląskie,górowski,88,0,0,0,t0204
dolnośląskie,jaworski,552,0,0,0,t0205
dolnośląskie,jeleniogórski,526,0,0,0,t0206
dolnośląskie,kamiennogórski,672,13,0,0,t0207
dolnośląskie,kłodzki,3507,381,75,1,t0208
dolnośląskie,legnicki,0,0,0,0,t0209
dolnośląskie,lubański,628,90,0,0,t0210
dolnośląskie,lubiński,2418,42,0,0,t0211
dolnośląskie,lwówecki,708,30,77,28,t0212
dolnośląskie,milicki,468,24,0,0,t0213
dolnośląskie,oleśnicki,1129,17,78,11,t0214
dolnośląskie,oławski,1052,72,0,0,t0215
dolnośląskie,polkowicki,0,0,0,0,t0216
dolnośląskie,strzeliński,506,0,0,0,t0217
dolnośląskie,średzki,89,0,0,0,t0218
dolnośląskie,świdnicki,2224,53,253,48,t0219
dolnośląskie,trzebnicki,1268,163,0,0,t0220
dolnośląskie,wałbrzyski,776,0,0,0,t0221
dolnośląskie,wołowski,535,0,0,0,t0222
dolnośląskie,wrocławski,373,30,0,0,t0223
dolnośląskie,ząbkowicki,1411,32,144,3,t0224
dolnośląskie,zgorzelecki,2486,108,456,0,t0225
dolnośląskie,złotoryjski,422,0,0,0,t0226
dolnośląskie,Jelenia Góra,2120,64,71,0,t0261
dolnośląskie,Legnica,2681,35,288,10,t0262
dolnośląskie,Wrocław,27836,575,2417,91,t0264
dolnośląskie,Wałbrzych,3283,83,507,54,t0265
kujawsko-pomorskie,aleksandrowski,1222,330,130,72,t0401
kujawsko-pomorskie,brodnicki,861,0,73,0,t0402
kujawsko-pomorskie,bydgoski,263,0,0,0,t0403
kujawsko-pomorskie,chełmiński,600,29,72,9,t0404
kujawsko-pomorskie,golubsko-dobrzyński,413,0,0,0,t0405
kujawsko-pomorskie,grudziądzki,85,0,0,0,t0406
kujawsko-pomorskie,inowrocławski,2178,61,224,0,t0407
kujawsko-pomorskie,lipnowski,858,2,158,0,t0408
kujawsko-pomorskie,mogileński,483,62,56,22,t0409
kujawsko-pomorskie,nakielski,446,0,0,0,t0410
kujawsko-pomorskie,radziejowski,831,90,173,87,t0411
kujawsko-pomorskie,rypiński,590,18,219,4,t0412
kujawsko-pomorskie,sępoleński,855,11,72,0,t0413
kujawsko-pomorskie,świecki,801,0,1,0,t0414
kujawsko-pomorskie,toruński,450,31,0,0,t0415
kujawsko-pomorskie,tucholski,350,0,0,0,t0416
kujawsko-pomorskie,wąbrzeski,247,42,0,0,t0417
kujawsko-pomorskie,włocławski,433,6,0,0,t0418
kujawsko-pomorskie,żniński,880,1,0,0,t0419
kujawsko-pomorskie,Bydgoszcz,12394,569,749,36,t0461
kujawsko-pomorskie,Grudziądz,2239,30,217,0,t0462
kujawsko-pomorskie,Toruń,5360,276,560,2,t0463
kujawsko-pomorskie,Włocławek,1708,509,72,0,t0464
lubelskie,bialski,442,29,0,0,t0601
lubelskie,biłgorajski,790,24,72,6,t0602
lubelskie,chełmski,79,56,0,0,t0603
lubelskie,hrubieszowski,596,0,77,0,t0604
lubelskie,janowski,827,132,0,0,t0605
lubelskie,krasnostawski,953,41,0,0,t0606
lubelskie,kraśnicki,731,74,0,0,t0607
lubelskie,lubartowski,1126,113,0,0,t0608
lubelskie,lubelski,881,36,0,0,t0609
lubelskie,łęczyński,708,0,0,0,t0610
lubelskie,łukowski,1241,144,0,0,t0611
lubelskie,opolski,586,66,73,0,t0612
lubelskie,parczewski,708,0,0,0,t0613
lubelskie,puławski,2693,102,220,7,t0614
lubelskie,radzyński,626,0,0,0,t0615
lubelskie,rycki,507,48,72,23,t0616
lubelskie,świdnicki,522,107,0,0,t0617
lubelskie,tomaszowski,1102,139,3,3,t0618
lubelskie,włodawski,689,72,72,72,t0619
lubelskie,zamojski,441,18,0,0,t0620
lubelskie,Biała Podlaska,2544,263,291,6,t0661
lubelskie,Chełm,1655,105,214,6,t0662
lubelskie,Lublin,15280,892,680,25,t0663
lubelskie,Zamość,1968,60,217,26,t0664
lubuskie,gorzowski,277,0,0,0,t0801
lubuskie,krośnieński,680,73,74,38,t0802
lubuskie,międzyrzecki,1445,69,69,69,t0803
lubuskie,nowosolski,1434,64,84,0,t0804
lubuskie,słubicki,424,0,74,0,t0805
lubuskie,strzelecko-drezdenecki,609,44,73,26,t0806
lubuskie,sulęciński,518,6,71,1,t0807
lubuskie,świebodziński,1038,68,135,34,t0808
lubuskie,zielonogórski,1000,16,79,0,t0809
lubuskie,żagański,457,60,23,1,t0810
lubuskie,żarski,1786,48,235,34,t0811
lubuskie,wschowski,473,0,84,0,t0812
lubuskie,Gorzów Wielkopolski,2846,260,229,1,t0861
lubuskie,Zielona Góra,2104,25,233,25,t0862
łódzkie,bełchatowski,1620,89,268,17,t1001
łódzkie,kutnowski,1160,74,60,0,t1002
łódzkie,łaski,325,30,0,0,t1003
łódzkie,łęczycki,1134,0,71,0,t1004
łódzkie,łowicki,1926,102,151,17,t1005
łódzkie,łódzki wschodni,276,23,0,0,t1006
łódzkie,opoczyński,814,90,70,2,t1007
łódzkie,pabianicki,1536,64,1,0,t1008
łódzkie,pajęczański,360,0,0,0,t1009
łódzkie,piotrkowski,234,83,0,0,t1010
łódzkie,poddębicki,578,0,0,0,t1011
łódzkie,radomszczański,2289,145,383,140,t1012
łódzkie,rawski,280,21,0,0,t1013
łódzkie,sieradzki,1605,42,148,0,t1014
łódzkie,skierniewicki,0,0,0,0,t1015
łódzkie,tomaszowski,1618,96,76,0,t1016
łódzkie,wieluński,578,0,0,0,t1017
łódzkie,wieruszowski,239,33,26,26,t1018
łódzkie,zduńskowolski,876,54,75,0,t1019
łódzkie,zgierski,3696,425,854,344,t1020
łódzkie,brzeziński,442,0,0,0,t1021
łódzkie,Łódź,26170,958,1622,132,t1061
łódzkie,Piotrków Trybunalski,1599,88,71,0,t1062
łódzkie,Skierniewice,1356,48,140,23,t1063
małopolskie,bocheński,839,124,90,76,t1201
małopolskie,brzeski,1067,0,82,0,t1202
małopolskie,chrzanowski,1302,108,141,28,t1203
małopolskie,dąbrowski,914,70,71,24,t1204
małopolskie,gorlicki,1134,11,51,1,t1205
małopolskie,krakowski,812,53,0,0,t1206
małopolskie,limanowski,1216,194,84,54,t1207
małopolskie,miechowski,1213,125,150,0,t1208
małopolskie,myślenicki,909,0,0,0,t1209
małopolskie,nowosądecki,712,117,0,0,t1210
małopolskie,nowotarski,1883,93,80,1,t1211
małopolskie,olkuski,874,30,0,0,t1212
małopolskie,oświęcimski,1503,180,70,0,t1213
małopolskie,proszowicki,696,6,74,2,t1214
małopolskie,suski,1219,0,141,0,t1215
małopolskie,tarnowski,761,24,0,0,t1216
małopolskie,tatrzański,943,166,72,11,t1217
małopolskie,wadowicki,901,102,66,15,t1218
małopolskie,wielicki,293,18,0,0,t1219
małopolskie,Kraków,28837,1643,1731,85,t1261
małopolskie,Nowy Sącz,1395,113,76,11,t1262
małopolskie,Tarnów,3809,144,294,34,t1263
mazowieckie,białobrzeski,245,0,0,0,t1401
mazowieckie,ciechanowski,1884,352,134,20,t1402
mazowieckie,garwoliński,562,0,0,0,t1403
mazowieckie,gostyniński,474,67,0,0,t1404
mazowieckie,grodziski,2488,78,77,29,t1405
mazowieckie,grójecki,1593,79,142,20,t1406
mazowieckie,kozienicki,398,84,51,2,t1407
mazowieckie,legionowski,351,0,0,0,t1408
mazowieckie,lipski,382,36,0,0,t1409
mazowieckie,łosicki,178,0,0,0,t1410
mazowieckie,makowski,493,36,0,0,t1411
mazowieckie,miński,1152,0,0,0,t1412
mazowieckie,mławski,1036,72,128,65,t1413
mazowieckie,nowodworski,3127,342,0,0,t1414
mazowieckie,ostrołęcki,124,35,0,0,t1415
mazowieckie,ostrowski,864,78,0,0,t1416
mazowieckie,otwocki,1479,0,0,0,t1417
mazowieckie,piaseczyński,3130,269,0,0,t1418
mazowieckie,płocki,968,0,1,0,t1419
mazowieckie,płoński,976,99,48,48,t1420
mazowieckie,pruszkowski,3013,334,0,0,t1421
mazowieckie,przasnyski,846,24,75,12,t1422
mazowieckie,przysuski,440,42,78,30,t1423
mazowieckie,pułtuski,778,15,0,0,t1424
mazowieckie,radomski,964,85,122,1,t1425
mazowieckie,siedlecki,88,0,0,0,t1426
mazowieckie,sierpecki,532,0,0,0,t1427
mazowieckie,sochaczewski,1270,192,408,192,t1428
mazowieckie,sokołowski,809,41,69,41,t1429
