wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,0,0,0,0,t00
dolnośląskie,bolesławiecki,884,280,0,0,t0201
dolnośląskie,dzierżoniowski,270,68,0,0,t0202
dolnośląskie,głogowski,462,90,0,0,t0203
dolnośląskie,górowski,0,0,0,0,t0204
dolnośląskie,jaworski,359,24,0,0,t0205
dolnośląskie,jeleniogórski,217,30,0,0,t0206
dolnośląskie,kamiennogórski,217,30,0,0,t0207
dolnośląskie,kłodzki,1562,435,0,0,t0208
dolnośląskie,legnicki,0,0,0,0,t0209
dolnośląskie,lubański,274,61,0,0,t0210
dolnośląskie,lubiński,1275,205,0,0,t0211
dolnośląskie,lwówecki,461,101,0,0,t0212
dolnośląskie,milicki,232,54,0,0,t0213
dolnośląskie,oleśnicki,380,0,0,0,t0214
dolnośląskie,oławski,405,69,0,0,t0215
dolnośląskie,polkowicki,0,0,0,0,t0216
dolnośląskie,strzeliński,454,90,0,0,t0217
dolnośląskie,średzki,0,0,0,0,t0218
dolnośląskie,świdnicki,1496,303,0,0,t0219
dolnośląskie,trzebnicki,502,131,0,0,t0220
dolnośląskie,wałbrzyski,380,91,0,0,t0221
dolnośląskie,wołowski,302,78,0,0,t0222
dolnośląskie,wrocławski,161,128,0,0,t0223
dolnośląskie,ząbkowicki,448,0,0,0,t0224
dolnośląskie,zgorzelecki,1545,72,0,0,t0225
dolnośląskie,złotoryjski,422,18,0,0,t0226
dolnośląskie,Jelenia Góra,899,124,0,0,t0261
dolnośląskie,Legnica,1001,105,2,0,t0262
dolnośląskie,Wrocław,17200,1877,0,0,t0264
dolnośląskie,Wałbrzych,2076,312,0,0,t0265
kujawsko-pomorskie,aleksandrowski,511,82,0,0,t0401
kujawsko-pomorskie,brodnicki,376,69,0,0,t0402
kujawsko-pomorskie,bydgoski,0,0,0,0,t0403
kujawsko-pomorskie,chełmiński,322,0,0,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,413,0,0,0,t0405
kujawsko-pomorskie,grudziądzki,85,0,0,0,t0406
kujawsko-pomorskie,inowrocławski,1388,188,0,0,t0407
kujawsko-pomorskie,lipnowski,461,35,0,0,t0408
kujawsko-pomorskie,mogileński,249,0,0,0,t0409
kujawsko-pomorskie,nakielski,253,66,0,0,t0410
kujawsko-pomorskie,radziejowski,567,12,0,0,t0411
kujawsko-pomorskie,rypiński,320,0,0,0,t0412
kujawsko-pomorskie,sępoleński,362,54,0,0,t0413
kujawsko-pomorskie,świecki,370,90,0,0,t0414
kujawsko-pomorskie,toruński,260,42,0,0,t0415
kujawsko-pomorskie,tucholski,308,54,0,0,t0416
kujawsko-pomorskie,wąbrzeski,137,24,0,0,t0417
kujawsko-pomorskie,włocławski,90,0,0,0,t0418
kujawsko-pomorskie,żniński,344,60,0,0,t0419
kujawsko-pomorskie,Bydgoszcz,7352,867,0,0,t0461
kujawsko-pomorskie,Grudziądz,1527,270,0,0,t0462
kujawsko-pomorskie,Toruń,2654,390,0,0,t0463
kujawsko-pomorskie,Włocławek,689,129,0,0,t0464
lubelskie,bialski,158,24,0,0,t0601
lubelskie,biłgorajski,343,72,0,0,t0602
lubelskie,chełmski,0,0,0,0,t0603
lubelskie,hrubieszowski,405,58,0,0,t0604
lubelskie,janowski,358,59,0,0,t0605
lubelskie,krasnostawski,338,60,0,0,t0606
lubelskie,kraśnicki,217,42,0,0,t0607
lubelskie,lubartowski,264,42,0,0,t0608
lubelskie,lubelski,414,66,0,0,t0609
lubelskie,łęczyński,541,42,0,0,t0610
lubelskie,łukowski,242,80,0,0,t0611
lubelskie,opolski,365,22,0,0,t0612
lubelskie,parczewski,354,0,0,0,t0613
lubelskie,puławski,1783,286,0,0,t0614
lubelskie,radzyński,345,102,0,0,t0615
lubelskie,rycki,255,41,0,0,t0616
lubelskie,świdnicki,189,45,0,0,t0617
lubelskie,tomaszowski,495,71,0,0,t0618
lubelskie,włodawski,480,78,0,0,t0619
lubelskie,zamojski,157,29,0,0,t0620
lubelskie,Biała Podlaska,1241,214,0,0,t0661
lubelskie,Chełm,778,168,0,0,t0662
lubelskie,Lublin,8978,1559,1,0,t0663
lubelskie,Zamość,1076,143,0,0,t0664
lubuskie,gorzowski,182,30,0,0,t0801
lubuskie,krośnieński,369,57,0,0,t0802
lubuskie,międzyrzecki,561,25,0,0,t0803
lubuskie,nowosolski,753,160,0,0,t0804
lubuskie,słubicki,316,54,0,0,t0805
lubuskie,strzelecko-drezdenecki,280,48,0,0,t0806
lubuskie,sulęciński,428,36,0,0,t0807
lubuskie,świebodziński,689,90,0,0,t0808
lubuskie,zielonogórski,290,58,0,0,t0809
lubuskie,żagański,254,53,0,0,t0810
lubuskie,żarski,935,143,0,0,t0811
lubuskie,wschowski,275,5,0,0,t0812
lubuskie,Gorzów Wielkopolski,1005,189,0,0,t0861
lubuskie,Zielona Góra,1051,172,0,0,t0862
łódzkie,bełchatowski,736,69,0,0,t1001
łódzkie,kutnowski,368,34,0,0,t1002
łódzkie,łaski,194,36,0,0,t1003
łódzkie,łęczycki,425,60,0,0,t1004
łódzkie,łowicki,894,81,0,0,t1005
łódzkie,łódzki wschodni,104,46,0,0,t1006
łódzkie,opoczyński,363,72,0,0,t1007
łódzkie,pabianicki,628,90,0,0,t1008
łódzkie,pajęczański,264,109,0,0,t1009
łódzkie,piotrkowski,88,0,0,0,t1010
łódzkie,poddębicki,391,20,0,0,t1011
łódzkie,radomszczański,1321,90,1,0,t1012
łódzkie,rawski,112,18,0,0,t1013
łódzkie,sieradzki,996,108,0,0,t1014
łódzkie,skierniewicki,0,0,0,0,t1015
łódzkie,tomaszowski,797,65,0,0,t1016
łódzkie,wieluński,269,76,0,0,t1017
łódzkie,wieruszowski,142,60,0,0,t1018
łódzkie,zduńskowolski,359,72,0,0,t1019
łódzkie,zgierski,1870,90,0,0,t1020
łódzkie,brzeziński,185,48,0,0,t1021
łódzkie,Łódź,14331,1886,226,0,t1061
łódzkie,Piotrków Trybunalski,461,72,0,0,t1062
łódzkie,Skierniewice,651,109,0,0,t1063
małopolskie,bocheński,450,108,0,0,t1201
małopolskie,brzeski,540,108,0,0,t1202
małopolskie,chrzanowski,769,112,0,0,t1203
małopolskie,dąbrowski,555,54,0,0,t1204
małopolskie,gorlicki,565,63,0,0,t1205
małopolskie,krakowski,119,0,0,0,t1206
małopolskie,limanowski,433,90,0,0,t1207
małopolskie,miechowski,653,72,0,0,t1208
małopolskie,myślenicki,435,102,0,0,t1209
małopolskie,nowosądecki,212,42,0,0,t1210
małopolskie,nowotarski,956,190,0,0,t1211
małopolskie,olkuski,468,84,0,0,t1212
małopolskie,oświęcimski,695,125,0,0,t1213
małopolskie,proszowicki,427,24,0,0,t1214
małopolskie,suski,858,136,0,0,t1215
małopolskie,tarnowski,75,41,0,0,t1216
małopolskie,tatrzański,593,84,0,0,t1217
małopolskie,wadowicki,285,42,0,0,t1218
małopolskie,wielicki,0,0,0,0,t1219
małopolskie,Kraków,15131,2384,0,0,t1261
małopolskie,Nowy Sącz,596,136,0,0,t1262
małopolskie,Tarnów,2644,300,2,0,t1263
mazowieckie,białobrzeski,0,0,0,0,t1401
mazowieckie,ciechanowski,931,182,0,0,t1402
mazowieckie,garwoliński,95,29,0,0,t1403
mazowieckie,gostyniński,54,17,0,0,t1404
mazowieckie,grodziski,970,168,0,0,t1405
mazowieckie,grójecki,703,65,0,0,t1406
mazowieckie,kozienicki,261,0,0,0,t1407
mazowieckie,legionowski,171,0,0,0,t1408
mazowieckie,lipski,148,24,0,0,t1409
mazowieckie,łosicki,172,12,0,0,t1410
mazowieckie,makowski,352,72,0,0,t1411
mazowieckie,miński,615,114,0,0,t1412
mazowieckie,mławski,533,43,0,0,t1413
mazowieckie,nowodworski,1272,141,0,0,t1414
mazowieckie,ostrołęcki,0,0,0,0,t1415
mazowieckie,ostrowski,432,24,0,0,t1416
mazowieckie,otwocki,601,108,0,0,t1417
mazowieckie,piaseczyński,1011,264,0,0,t1418
mazowieckie,płocki,0,0,0,0,t1419
mazowieckie,płoński,597,66,0,0,t1420
mazowieckie,pruszkowski,966,156,0,0,t1421
mazowieckie,przasnyski,491,0,0,0,t1422
mazowieckie,przysuski,258,18,0,0,t1423
mazowieckie,pułtuski,396,81,0,0,t1424
mazowieckie,radomski,383,20,0,0,t1425
mazowieckie,siedlecki,0,0,0,0,t1426
mazowieckie,sierpecki,326,37,0,0,t1427
mazowieckie,sochaczewski,720,1,0,0,t1428
mazowieckie,sokołowski,388,54,0,0,t1429
mazowieckie,szydłowiecki,176,47,0,0,t1430
mazowieckie,warszawski zachodni,235,30,0,0,t1432
mazowieckie,węgrowski,393,71,0,0,t1433
mazowieckie,wołomiński,1207,283,0,0,t1434
mazowieckie,wyszkowski,324,66,0,0,t1435
mazowieckie,zwoleński,174,6,0,0,t1436
mazowieckie,żuromiński,418,6,0,0,t1437
mazowieckie,żyrardowski,213,0,0,0,t1438
mazowieckie,Ostrołęka,1050,167,0,0,t1461
mazowieckie,Płock,1134,264,0,0,t1462
mazowieckie,Radom,2051,412,0,0,t1463
mazowieckie,Siedlce,1206,150,0,0,t1464
mazowieckie,Warszawa,35411,6647,0,0,t1465
opolskie,brzeski,531,71,0,0,t1601
opolskie,głubczycki,685,96,0,0,t1602
opolskie,kędzierzyńsko-kozielski,954,143,0,0,t1603
opolskie,kluczborski,289,60,0,0,t1604
opolskie,krapkowicki,750,60,0,0,t1605
opolskie,namysłowski,230,48,0,0,t1606
opolskie,nyski,1972,233,0,0,t1607
opolskie,oleski,197,36,0,0,t1608
opolskie,opolski,269,24,0,0,t1609
opolskie,prudnicki,483,0,0,0,t1610
opolskie,strzelecki,635,0,0,0,t1611
opolskie,Opole,3123,432,1,0,t1661
podkarpackie,bieszczadzki,177,12,0,0,t1801
podkarpackie,brzozowski,476,90,0,0,t1802
podkarpackie,dębicki,726,0,0,0,t1803
podkarpackie,jarosławski,524,50,0,0,t1804
podkarpackie,jasielski,282,60,0,0,t1805
podkarpackie,kolbuszowski,334,0,0,0,t1806
podkarpackie,krośnieński,45,21,0,0,t1807
podkarpackie,leżajski,298,41,0,0,t1808
podkarpackie,lubaczowski,394,81,0,0,t1809
podkarpackie,łańcucki,556,83,0,0,t1810
podkarpackie,mielecki,519,66,0,0,t1811
podkarpackie,niżański,431,0,0,0,t1812
podkarpackie,przemyski,0,0,0,0,t1813
podkarpackie,przeworski,328,45,1,0,t1814
podkarpackie,ropczycko-sędziszowski,300,72,0,0,t1815
podkarpackie,rzeszowski,233,0,0,0,t1816
podkarpackie,sanocki,410,54,0,0,t1817
podkarpackie,stalowowolski,779,108,0,0,t1818
podkarpackie,strzyżowski,139,12,0,0,t1819
podkarpackie,tarnobrzeski,255,73,0,0,t1820
podkarpackie,leski,214,0,0,0,t1821
podkarpackie,Krosno,302,107,0,0,t1861
podkarpackie,Przemyśl,843,126,0,0,t1862
podkarpackie,Rzeszów,3894,600,0,0,t1863
podkarpackie,Tarnobrzeg,418,111,0,0,t1864
podlaskie,augustowski,423,6,0,0,t2001
podlaskie,białostocki,628,78,0,0,t2002
podlaskie,bielski,305,47,0,0,t2003
podlaskie,grajewski,359,0,0,0,t2004
podlaskie,hajnowski,407,12,0,0,t2005
podlaskie,kolneński,397,0,0,0,t2006
podlaskie,łomżyński,0,0,0,0,t2007
podlaskie,moniecki,206,53,0,0,t2008
podlaskie,sejneński,90,0,0,0,t2009
podlaskie,siemiatycki,179,18,0,0,t2010
podlaskie,sokólski,262,30,0,0,t2011
podlaskie,suwalski,0,0,0,0,t2012
podlaskie,wysokomazowiecki,349,29,0,0,t2013
podlaskie,zambrowski,316,0,0,0,t2014
podlaskie,Białystok,5251,856,0,0,t2061
podlaskie,Łomża,665,108,0,0,t2062
podlaskie,Suwałki,569,0,0,0,t2063
pomorskie,bytowski,1025,78,0,0,t2201
pomorskie,chojnicki,354,66,0,0,t2202
pomorskie,człuchowski,236,84,0,0,t2203
pomorskie,gdański,163,35,0,0,t2204
pomorskie,kartuski,687,72,0,0,t2205
pomorskie,kościerski,833,90,0,0,t2206
pomorskie,kwidzyński,830,88,0,0,t2207
pomorskie,lęborski,336,60,0,0,t2208
pomorskie,malborski,689,102,0,0,t2209
pomorskie,nowodworski,275,71,0,0,t2210
pomorskie,pucki,321,49,0,0,t2211
pomorskie,słupski,0,0,0,0,t2212
pomorskie,starogardzki,787,157,0,0,t2213
pomorskie,tczewski,1066,92,0,0,t2214
pomorskie,wejherowski,1490,164,0,0,t2215
pomorskie,sztumski,315,12,0,0,t2216
pomorskie,Gdańsk,11010,1017,1,0,t2261
pomorskie,Gdynia,3922,656,0,0,t2262
pomorskie,Słupsk,659,12,0,0,t2263
pomorskie,Sopot,336,23,0,0,t2264
śląskie,będziński,865,186,0,0,t2401
śląskie,bielski,583,106,0,0,t2402
śląskie,cieszyński,1276,121,1,1,t2403
śląskie,częstochowski,166,30,0,0,t2404
śląskie,gliwicki,1543,243,0,0,t2405
śląskie,kłobucki,792,76,0,0,t2406
śląskie,lubliniecki,256,60,0,0,t2407
śląskie,mikołowski,552,177,0,0,t2408
śląskie,myszkowski,905,102,0,0,t2409
śląskie,pszczyński,83,35,0,0,t2410
śląskie,raciborski,808,118,0,0,t2411
śląskie,rybnicki,0,0,0,0,t2412
śląskie,tarnogórski,970,168,0,0,t2413
śląskie,bieruńsko-lędziński,57,31,0,0,t2414
śląskie,wodzisławski,220,42,0,0,t2415
śląskie,zawierciański,351,96,0,0,t2416
śląskie,żywiecki,542,110,0,0,t2417
śląskie,Bielsko-Biała,3568,372,0,0,t2461
śląskie,Bytom,1052,149,0,0,t2462
śląskie,Chorzów,1198,149,0,0,t2463
śląskie,Częstochowa,2581,466,0,0,t2464
śląskie,Dąbrowa Górnicza,1192,0,0,0,t2465
śląskie,Gliwice,2233,505,0,0,t2466
śląskie,Jastrzębie-Zdrój,2143,9,0,0,t2467
śląskie,Jaworzno,280,54,0,0,t2468
śląskie,Katowice,8071,1266,0,0,t2469
śląskie,Mysłowice,308,60,0,0,t2470
śląskie,Piekary Śląskie,599,117,0,0,t2471
śląskie,Ruda Śląska,805,124,0,0,t2472
śląskie,Rybnik,958,144,0,0,t2473
śląskie,Siemianowice Śląskie,685,79,0,0,t2474
śląskie,Sosnowiec,1745,249,0,0,t2475
śląskie,Świętochłowice,113,36,0,0,t2476
śląskie,Tychy,1163,280,0,0,t2477
śląskie,Zabrze,2233,413,0,0,t2478
śląskie,Żory,330,52,0,0,t2479
świętokrzyskie,buski,1299,112,0,0,t2601
świętokrzyskie,jędrzejowski,320,70,0,0,t2602
świętokrzyskie,kazimierski,171,41,0,0,t2603
świętokrzyskie,kielecki,390,48,0,0,t2604
świętokrzyskie,konecki,303,48,0,0,t2605
świętokrzyskie,opatowski,403,48,0,0,t2606
świętokrzyskie,ostrowiecki,300,82,0,0,t2607
świętokrzyskie,pińczowski,355,0,0,0,t2608
świętokrzyskie,sandomierski,674,107,0,0,t2609
świętokrzyskie,skarżyski,418,63,0,0,t2610
świętokrzyskie,starachowicki,675,108,0,0,t2611
świętokrzyskie,staszowski,556,65,0,0,t2612
świętokrzyskie,włoszczowski,351,62,0,0,t2613
świętokrzyskie,Kielce,4041,604,0,0,t2661
warmińsko-mazurskie,bartoszycki,430,63,0,0,t2801
warmińsko-mazurskie,braniewski,196,28,0,0,t2802
warmińsko-mazurskie,działdowski,405,72,0,0,t2803
warmińsko-mazurskie,elbląski,177,0,0,0,t2804
warmińsko-mazurskie,ełcki,865,96,0,0,t2805
warmińsko-mazurskie,giżycki,463,107,0,0,t2806
warmińsko-mazurskie,iławski,529,108,0,0,t2807
warmińsko-mazurskie,kętrzyński,319,39,0,0,t2808
warmińsko-mazurskie,lidzbarski,357,6,0,0,t2809
warmińsko-mazurskie,mrągowski,352,90,0,0,t2810
warmińsko-mazurskie,nidzicki,265,0,0,0,t2811
warmińsko-mazurskie,nowomiejski,231,30,0,0,t2812
warmińsko-mazurskie,olecki,230,60,0,0,t2813
warmińsko-mazurskie,olsztyński,686,83,0,0,t2814
warmińsko-mazurskie,ostródzki,579,59,0,0,t2815
warmińsko-mazurskie,piski,606,109,0,0,t2816
warmińsko-mazurskie,szczycieński,419,45,0,0,t2817
warmińsko-mazurskie,gołdapski,142,0,0,0,t2818
warmińsko-mazurskie,węgorzewski,320,36,0,0,t2819
warmińsko-mazurskie,Elbląg,1788,348,0,0,t2861
warmińsko-mazurskie,Olsztyn,5395,745,0,0,t2862
wielkopolskie,chodzieski,329,0,0,0,t3001
wielkopolskie,czarnkowsko-trzcianecki,536,89,0,0,t3002
wielkopolskie,gnieźnieński,1104,185,0,0,t3003
wielkopolskie,gostyński,574,34,0,0,t3004
wielkopolskie,grodziski,223,30,0,0,t3005
wielkopolskie,jarociński,486,90,0,0,t3006
wielkopolskie,kaliski,65,29,0,0,t3007
wielkopolskie,kępiński,396,45,0,0,t3008
wielkopolskie,kolski,246,60,0,0,t3009
wielkopolskie,koniński,1,0,0,0,t3010
wielkopolskie,kościański,567,137,0,0,t3011
wielkopolskie,krotoszyński,641,36,0,0,t3012
wielkopolskie,leszczyński,0,0,0,0,t3013
wielkopolskie,międzychodzki,469,29,0,0,t3014
wielkopolskie,nowotomyski,216,37,0,0,t3015
wielkopolskie,obornicki,360,53,0,0,t3016
wielkopolskie,ostrowski,841,114,0,0,t3017
wielkopolskie,ostrzeszowski,170,29,0,0,t3018
wielkopolskie,pilski,828,123,0,0,t3019
wielkopolskie,pleszewski,1014,74,0,0,t3020
wielkopolskie,poznański,739,68,1,0,t3021
wielkopolskie,rawicki,632,96,0,0,t3022
wielkopolskie,słupecki,1013,0,0,0,t3023
wielkopolskie,szamotulski,701,210,0,0,t3024
wielkopolskie,średzki,487,54,0,0,t3025
wielkopolskie,śremski,1060,102,0,0,t3026
wielkopolskie,turecki,393,103,0,0,t3027
wielkopolskie,wągrowiecki,300,60,0,0,t3028
wielkopolskie,wolsztyński,428,0,0,0,t3029
wielkopolskie,wrzesiński,182,35,0,0,t3030
wielkopolskie,złotowski,379,48,0,0,t3031
wielkopolskie,Kalisz,1460,196,0,0,t3061
wielkopolskie,Konin,702,96,0,0,t3062
wielkopolskie,Leszno,1068,231,0,0,t3063
