wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1,1,1,1,t00
dolnośląskie,bolesławiecki,1411,205,0,0,t0201
dolnośląskie,dzierżoniowski,730,127,0,0,t0202
dolnośląskie,głogowski,636,6,0,0,t0203
dolnośląskie,górowski,76,19,0,0,t0204
dolnośląskie,jaworski,455,49,0,0,t0205
dolnośląskie,jeleniogórski,375,24,0,0,t0206
dolnośląskie,kamiennogórski,426,149,0,0,t0207
dolnośląskie,kłodzki,2386,249,0,0,t0208
dolnośląskie,legnicki,0,0,0,0,t0209
dolnośląskie,lubański,412,41,0,0,t0210
dolnośląskie,lubiński,1935,114,0,0,t0211
dolnośląskie,lwówecki,545,5,0,0,t0212
dolnośląskie,milicki,394,126,0,0,t0213
dolnośląskie,oleśnicki,926,268,0,0,t0214
dolnośląskie,oławski,773,97,0,0,t0215
dolnośląskie,polkowicki,0,0,0,0,t0216
dolnośląskie,strzeliński,506,0,0,0,t0217
dolnośląskie,średzki,65,24,0,0,t0218
dolnośląskie,świdnicki,1784,142,0,0,t0219
dolnośląskie,trzebnicki,874,136,0,0,t0220
dolnośląskie,wałbrzyski,554,109,0,0,t0221
dolnośląskie,wołowski,475,30,0,0,t0222
dolnośląskie,wrocławski,312,88,0,0,t0223
dolnośląskie,ząbkowicki,895,250,68,68,t0224
dolnośląskie,zgorzelecki,1800,154,0,0,t0225
dolnośląskie,złotoryjski,422,0,0,0,t0226
dolnośląskie,Jelenia Góra,1905,22,41,22,t0261
dolnośląskie,Legnica,2421,438,134,33,t0262
dolnośląskie,Wrocław,25270,1015,832,337,t0264
dolnośląskie,Wałbrzych,2754,60,54,54,t0265
kujawsko-pomorskie,aleksandrowski,600,0,0,0,t0401
kujawsko-pomorskie,brodnicki,716,35,0,0,t0402
kujawsko-pomorskie,bydgoski,143,129,0,0,t0403
kujawsko-pomorskie,chełmiński,423,17,0,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,413,0,0,0,t0405
kujawsko-pomorskie,grudziądzki,85,0,0,0,t0406
kujawsko-pomorskie,inowrocławski,1841,296,0,0,t0407
kujawsko-pomorskie,lipnowski,496,0,0,0,t0408
kujawsko-pomorskie,mogileński,305,56,0,0,t0409
kujawsko-pomorskie,nakielski,369,6,0,0,t0410
kujawsko-pomorskie,radziejowski,590,23,0,0,t0411
kujawsko-pomorskie,rypiński,386,66,50,50,t0412
kujawsko-pomorskie,sępoleński,590,116,0,0,t0413
kujawsko-pomorskie,świecki,564,37,0,0,t0414
kujawsko-pomorskie,toruński,342,0,0,0,t0415
kujawsko-pomorskie,tucholski,350,0,0,0,t0416
kujawsko-pomorskie,wąbrzeski,155,0,0,0,t0417
kujawsko-pomorskie,włocławski,251,53,0,0,t0418
