wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,74099,7,33534,0,t0201
dolnośląskie,dzierżoniowski,70050,134,32865,79,t0202
dolnośląskie,głogowski,65922,0,30074,0,t0203
dolnośląskie,górowski,27050,0,12293,0,t0204
dolnośląskie,jaworski,39621,0,17935,0,t0205
dolnośląskie,jeleniogórski,51872,6,24044,1,t0206
dolnośląskie,kamiennogórski,32274,0,15162,0,t0207
dolnośląskie,kłodzki,130487,14,61196,0,t0208
dolnośląskie,legnicki,44616,41,19926,24,t0209
dolnośląskie,lubański,30491,0,12885,0,t0210
dolnośląskie,lubiński,126274,71,60518,20,t0211
dolnośląskie,lwówecki,42574,26,19760,0,t0212
dolnośląskie,milicki,34842,0,16514,0,t0213
dolnośląskie,oleśnicki,100739,204,46150,89,t0214
dolnośląskie,oławski,45994,0,21692,0,t0215
dolnośląskie,polkowicki,42296,12,18552,0,t0216
dolnośląskie,strzeliński,37816,0,17664,0,t0217
dolnośląskie,średzki,22319,0,10538,0,t0218
dolnośląskie,świdnicki,104199,184,47881,88,t0219
dolnośląskie,trzebnicki,60566,44,29198,23,t0220
dolnośląskie,wałbrzyski,31660,0,15121,0,t0221
dolnośląskie,wołowski,43070,4,19244,0,t0222
dolnośląskie,wrocławski,104602,45,49899,25,t0223
dolnośląskie,ząbkowicki,56417,0,26391,0,t0224
dolnośląskie,zgorzelecki,60886,82,27675,27,t0225
dolnośląskie,złotoryjski,35462,0,16008,0,t0226
dolnośląskie,Jelenia Góra,91394,30,44044,19,t0261
dolnośląskie,Legnica,91559,19,43126,0,t0262
dolnośląskie,Wrocław,1064219,341,500121,139,t0264
dolnośląskie,Wałbrzych,213064,116,99456,65,t0265
kujawsko-pomorskie,aleksandrowski,133211,26,63401,6,t0401
kujawsko-pomorskie,brodnicki,73565,14,34551,3,t0402
kujawsko-pomorskie,bydgoski,78200,0,37090,0,t0403
kujawsko-pomorskie,chełmiński,42323,0,19863,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36497,0,16975,0,t0405
kujawsko-pomorskie,grudziądzki,26920,6,12224,0,t0406
kujawsko-pomorskie,inowrocławski,106041,83,50419,35,t0407
kujawsko-pomorskie,lipnowski,54399,55,25066,23,t0408
kujawsko-pomorskie,mogileński,33609,17,15677,9,t0409
kujawsko-pomorskie,nakielski,86554,192,38722,83,t0410
kujawsko-pomorskie,radziejowski,45145,0,21165,0,t0411
kujawsko-pomorskie,rypiński,36621,41,17182,0,t0412
kujawsko-pomorskie,sępoleński,49258,0,22683,0,t0413
kujawsko-pomorskie,świecki,80005,87,36722,11,t0414
kujawsko-pomorskie,toruński,73180,4,32191,0,t0415
kujawsko-pomorskie,tucholski,39918,0,18327,0,t0416
kujawsko-pomorskie,wąbrzeski,28830,0,13105,0,t0417
kujawsko-pomorskie,włocławski,66277,30,31673,14,t0418
kujawsko-pomorskie,żniński,53550,0,25510,0,t0419
kujawsko-pomorskie,Bydgoszcz,441028,161,206007,47,t0461
kujawsko-pomorskie,Grudziądz,125928,24,58222,8,t0462
kujawsko-pomorskie,Toruń,197024,297,91356,119,t0463
kujawsko-pomorskie,Włocławek,96439,107,43518,20,t0464
lubelskie,bialski,62691,0,28758,0,t0601
lubelskie,biłgorajski,55233,0,26261,0,t0602
lubelskie,chełmski,36762,3,17374,0,t0603
lubelskie,hrubieszowski,45908,1,21098,0,t0604
lubelskie,janowski,31778,7,14851,2,t0605
lubelskie,krasnostawski,42000,40,19412,21,t0606
lubelskie,kraśnicki,67977,2,32205,0,t0607
lubelskie,lubartowski,56391,76,26451,34,t0608
lubelskie,lubelski,86013,82,39341,35,t0609
lubelskie,łęczyński,40781,0,19535,0,t0610
lubelskie,łukowski,57777,39,27151,18,t0611
lubelskie,opolski,46171,29,21304,8,t0612
lubelskie,parczewski,28664,0,13289,0,t0613
lubelskie,puławski,99969,7,47646,0,t0614
lubelskie,radzyński,31369,3,14892,0,t0615
lubelskie,rycki,54586,19,26213,10,t0616
lubelskie,świdnicki,47080,4,22571,2,t0617
lubelskie,tomaszowski,57200,65,26530,29,t0618
lubelskie,włodawski,35573,6,16619,0,t0619
lubelskie,zamojski,49552,4,24070,0,t0620
lubelskie,Biała Podlaska,71593,24,33795,6,t0661
lubelskie,Chełm,64700,0,29575,0,t0662
lubelskie,Lublin,452182,131,207342,47,t0663
lubelskie,Zamość,91270,29,42982,15,t0664
lubuskie,gorzowski,29990,1,14001,1,t0801
lubuskie,krośnieński,51864,51,24429,1,t0802
lubuskie,międzyrzecki,67998,52,31757,25,t0803
lubuskie,nowosolski,93895,139,42072,24,t0804
lubuskie,słubicki,39327,0,18750,0,t0805
lubuskie,strzelecko-drezdenecki,51808,24,23203,2,t0806
lubuskie,sulęciński,31798,48,14389,0,t0807
lubuskie,świebodziński,55991,118,25990,66,t0808
lubuskie,zielonogórski,90274,14,42023,0,t0809
lubuskie,żagański,70277,234,31868,9,t0810
lubuskie,żarski,101604,15,47774,2,t0811
lubuskie,wschowski,27932,46,13383,14,t0812
lubuskie,Gorzów Wielkopolski,155537,197,71213,48,t0861
lubuskie,Zielona Góra,153231,63,73088,37,t0862
łódzkie,bełchatowski,75482,69,34606,23,t1001
łódzkie,kutnowski,90445,43,43920,18,t1002
łódzkie,łaski,36800,50,17572,0,t1003
łódzkie,łęczycki,52540,0,24273,0,t1004
łódzkie,łowicki,91462,29,43730,1,t1005
łódzkie,łódzki wschodni,37933,0,17154,0,t1006
łódzkie,opoczyński,60919,40,27603,21,t1007
łódzkie,pabianicki,110051,27,52214,14,t1008
łódzkie,pajęczański,30267,0,13799,0,t1009
łódzkie,piotrkowski,51232,106,23824,41,t1010
łódzkie,poddębicki,37880,4,17973,0,t1011
łódzkie,radomszczański,90403,43,42712,17,t1012
łódzkie,rawski,29563,0,13551,0,t1013
łódzkie,sieradzki,102129,44,46749,19,t1014
łódzkie,skierniewicki,24440,0,11533,0,t1015
łódzkie,tomaszowski,107528,10,51052,0,t1016
łódzkie,wieluński,89000,40,42436,19,t1017
łódzkie,wieruszowski,33589,41,15282,5,t1018
łódzkie,zduńskowolski,50904,78,23661,22,t1019
łódzkie,zgierski,131999,20,62195,13,t1020
łódzkie,brzeziński,35267,0,16864,0,t1021
łódzkie,Łódź,915339,585,432757,238,t1061
łódzkie,Piotrków Trybunalski,83553,29,39078,0,t1062
łódzkie,Skierniewice,73915,8,34874,0,t1063
małopolskie,bocheński,79484,78,35777,38,t1201
małopolskie,brzeski,67990,102,31630,39,t1202
małopolskie,chrzanowski,112307,25,51884,12,t1203
małopolskie,dąbrowski,42923,28,20150,6,t1204
małopolskie,gorlicki,86906,0,41248,0,t1205
małopolskie,krakowski,161719,133,75959,67,t1206
małopolskie,limanowski,90041,72,41434,47,t1207
małopolskie,miechowski,61267,20,29426,0,t1208
małopolskie,myślenicki,105070,83,49514,44,t1209
małopolskie,nowosądecki,132516,103,59510,48,t1210
małopolskie,nowotarski,132515,131,60528,89,t1211
małopolskie,olkuski,110986,153,51619,88,t1212
małopolskie,oświęcimski,122741,99,58057,50,t1213
małopolskie,proszowicki,44423,44,21173,6,t1214
małopolskie,suski,69609,42,33043,2,t1215
małopolskie,tarnowski,96592,146,44963,40,t1216
małopolskie,tatrzański,35856,0,16983,0,t1217
małopolskie,wadowicki,121276,146,54636,101,t1218
małopolskie,wielicki,112017,147,50960,76,t1219
małopolskie,Kraków,1193001,629,567144,298,t1261
małopolskie,Nowy Sącz,64707,119,30670,26,t1262
małopolskie,Tarnów,115160,229,52894,39,t1263
mazowieckie,białobrzeski,36132,32,17198,18,t1401
mazowieckie,ciechanowski,80967,62,38527,30,t1402
mazowieckie,garwoliński,83845,91,40222,56,t1403
mazowieckie,gostyniński,28650,77,13867,53,t1404
mazowieckie,grodziski,96480,8,44488,6,t1405
mazowieckie,grójecki,106853,108,50420,41,t1406
mazowieckie,kozienicki,44527,30,21301,11,t1407
mazowieckie,legionowski,77299,250,34025,156,t1408
mazowieckie,lipski,26732,36,12722,15,t1409
mazowieckie,łosicki,18817,0,9096,0,t1410
mazowieckie,makowski,41890,0,19450,0,t1411
mazowieckie,miński,130686,79,58856,42,t1412
mazowieckie,mławski,61551,0,29356,0,t1413
mazowieckie,nowodworski,113717,51,52694,10,t1414
mazowieckie,ostrołęcki,50284,13,23683,2,t1415
mazowieckie,ostrowski,51253,0,24986,0,t1416
mazowieckie,otwocki,92951,29,44926,10,t1417
mazowieckie,piaseczyński,246247,68,115650,24,t1418
mazowieckie,płocki,86889,37,41386,10,t1419
mazowieckie,płoński,80723,31,37652,2,t1420
mazowieckie,pruszkowski,136545,25,64642,10,t1421
mazowieckie,przasnyski,50895,0,24408,0,t1422
mazowieckie,przysuski,29132,42,13695,22,t1423
mazowieckie,pułtuski,47113,8,22501,0,t1424
mazowieckie,radomski,64650,138,30434,75,t1425
mazowieckie,siedlecki,31392,9,15115,0,t1426
mazowieckie,sierpecki,45336,52,21628,28,t1427
mazowieckie,sochaczewski,84141,0,39905,0,t1428
mazowieckie,sokołowski,42955,20,20251,1,t1429
mazowieckie,szydłowiecki,21185,67,9431,0,t1430
mazowieckie,warszawski zachodni,115811,52,55093,12,t1432
mazowieckie,węgrowski,46887,9,22393,0,t1433
mazowieckie,wołomiński,213507,79,96672,40,t1434
mazowieckie,wyszkowski,63467,14,30316,6,t1435
mazowieckie,zwoleński,28759,34,13813,22,t1436
mazowieckie,żuromiński,29867,0,14720,0,t1437
mazowieckie,żyrardowski,57860,0,27252,0,t1438
mazowieckie,Ostrołęka,71116,5,34042,0,t1461
mazowieckie,Płock,130944,105,60657,59,t1462
mazowieckie,Radom,235540,164,109164,78,t1463
mazowieckie,Siedlce,118500,52,56002,14,t1464
mazowieckie,Warszawa,2589061,1598,1213439,688,t1465
