wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,49,24,0,0,t00
dolnośląskie,bolesławiecki,62789,392,27434,278,t0201
dolnośląskie,dzierżoniowski,58178,537,25492,380,t0202
dolnośląskie,głogowski,53454,825,22610,756,t0203
dolnośląskie,górowski,23242,256,9960,248,t0204
dolnośląskie,jaworski,34579,223,15098,191,t0205
dolnośląskie,jeleniogórski,45113,382,20401,220,t0206
dolnośląskie,kamiennogórski,26589,200,11949,179,t0207
dolnośląskie,kłodzki,109450,1673,49152,1351,t0208
dolnośląskie,legnicki,37298,348,15474,335,t0209
dolnośląskie,lubański,24067,408,9293,54,t0210
dolnośląskie,lubiński,112498,481,53018,386,t0211
dolnośląskie,lwówecki,33818,391,14295,229,t0212
dolnośląskie,milicki,28833,310,12841,254,t0213
dolnośląskie,oleśnicki,74246,865,30335,652,t0214
dolnośląskie,oławski,40917,144,18840,120,t0215
dolnośląskie,polkowicki,36548,298,15192,180,t0216
dolnośląskie,strzeliński,32196,394,14173,291,t0217
dolnośląskie,średzki,19137,142,8791,129,t0218
dolnośląskie,świdnicki,84987,972,36596,822,t0219
dolnośląskie,trzebnicki,50115,245,21782,68,t0220
dolnośląskie,wałbrzyski,28517,239,13098,204,t0221
dolnośląskie,wołowski,37070,330,16065,204,t0222
dolnośląskie,wrocławski,89976,760,40281,694,t0223
dolnośląskie,ząbkowicki,47578,423,21359,335,t0224
dolnośląskie,zgorzelecki,48855,302,21355,215,t0225
dolnośląskie,złotoryjski,29706,152,12631,88,t0226
dolnośląskie,Jelenia Góra,77812,595,35531,492,t0261
dolnośląskie,Legnica,77957,601,35346,487,t0262
dolnośląskie,Wrocław,935114,5336,421047,4216,t0264
dolnośląskie,Wałbrzych,191588,867,87502,638,t0265
kujawsko-pomorskie,aleksandrowski,122427,389,57373,239,t0401
kujawsko-pomorskie,brodnicki,57963,615,24457,415,t0402
kujawsko-pomorskie,bydgoski,66143,543,28767,467,t0403
kujawsko-pomorskie,chełmiński,34530,394,15034,312,t0404
kujawsko-pomorskie,golubsko-dobrzyński,29597,442,12457,308,t0405
kujawsko-pomorskie,grudziądzki,21734,149,9266,121,t0406
kujawsko-pomorskie,inowrocławski,92786,845,41666,717,t0407
kujawsko-pomorskie,lipnowski,44321,347,19095,206,t0408
kujawsko-pomorskie,mogileński,23993,291,10196,265,t0409
kujawsko-pomorskie,nakielski,68678,388,29428,366,t0410
kujawsko-pomorskie,radziejowski,39027,137,16802,92,t0411
kujawsko-pomorskie,rypiński,28959,644,12421,527,t0412
kujawsko-pomorskie,sępoleński,43694,730,19876,447,t0413
kujawsko-pomorskie,świecki,63830,436,27501,309,t0414
kujawsko-pomorskie,toruński,60515,803,23746,618,t0415
kujawsko-pomorskie,tucholski,33080,233,14229,128,t0416
kujawsko-pomorskie,wąbrzeski,22281,54,9167,33,t0417
kujawsko-pomorskie,włocławski,54506,620,23990,499,t0418
kujawsko-pomorskie,żniński,43448,457,18166,421,t0419
kujawsko-pomorskie,Bydgoszcz,373966,3638,166554,3165,t0461
kujawsko-pomorskie,Grudziądz,105240,1276,45451,1073,t0462
kujawsko-pomorskie,Toruń,157676,1383,67300,1183,t0463
kujawsko-pomorskie,Włocławek,78049,928,32756,749,t0464
lubelskie,bialski,53193,477,23345,401,t0601
lubelskie,biłgorajski,45989,416,20723,341,t0602
lubelskie,chełmski,31849,336,14165,275,t0603
lubelskie,hrubieszowski,37846,349,16493,185,t0604
lubelskie,janowski,25601,287,11395,264,t0605
lubelskie,krasnostawski,36523,253,16483,217,t0606
lubelskie,kraśnicki,59468,274,27302,168,t0607
lubelskie,lubartowski,46974,221,20612,160,t0608
lubelskie,lubelski,73759,504,32647,361,t0609
lubelskie,łęczyński,35948,446,16532,417,t0610
lubelskie,łukowski,46748,339,20773,255,t0611
lubelskie,opolski,37877,281,16527,183,t0612
lubelskie,parczewski,24923,94,11318,85,t0613
lubelskie,puławski,84629,897,38338,689,t0614
lubelskie,radzyński,26155,207,11569,122,t0615
lubelskie,rycki,46682,194,21040,143,t0616
lubelskie,świdnicki,39165,325,17997,273,t0617
lubelskie,tomaszowski,47552,485,21329,411,t0618
lubelskie,włodawski,31527,110,14167,66,t0619
lubelskie,zamojski,41979,299,19284,226,t0620
