wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,25,0,0,0,t00
dolnośląskie,bolesławiecki,67119,0,30301,0,t0201
dolnośląskie,dzierżoniowski,63180,90,29497,90,t0202
dolnośląskie,głogowski,58661,0,26443,0,t0203
dolnośląskie,górowski,25085,0,11334,0,t0204
dolnośląskie,jaworski,36609,19,16413,0,t0205
dolnośląskie,jeleniogórski,47823,0,22283,0,t0206
dolnośląskie,kamiennogórski,28434,0,13246,0,t0207
dolnośląskie,kłodzki,118070,49,54870,0,t0208
dolnośląskie,legnicki,41072,73,18292,4,t0209
dolnośląskie,lubański,27000,0,11172,0,t0210
dolnośląskie,lubiński,117715,0,56269,0,t0211
dolnośląskie,lwówecki,38068,0,17521,0,t0212
dolnośląskie,milicki,31469,53,14665,5,t0213
dolnośląskie,oleśnicki,85717,355,38488,305,t0214
dolnośląskie,oławski,43078,0,20586,0,t0215
dolnośląskie,polkowicki,38728,18,16790,0,t0216
dolnośląskie,strzeliński,34644,29,16017,0,t0217
dolnośląskie,średzki,20328,0,9565,0,t0218
dolnośląskie,świdnicki,92301,0,42176,0,t0219
dolnośląskie,trzebnicki,55099,9,26014,9,t0220
dolnośląskie,wałbrzyski,29851,0,14065,0,t0221
dolnośląskie,wołowski,39276,20,17556,15,t0222
dolnośląskie,wrocławski,96868,0,45775,0,t0223
dolnośląskie,ząbkowicki,51046,0,23944,0,t0224
dolnośląskie,zgorzelecki,53274,0,24216,0,t0225
dolnośląskie,złotoryjski,31928,1,14085,0,t0226
dolnośląskie,Jelenia Góra,83142,0,39643,0,t0261
dolnośląskie,Legnica,83448,0,39133,0,t0262
dolnośląskie,Wrocław,995707,570,466986,283,t0264
dolnośląskie,Wałbrzych,201460,642,93914,513,t0265
kujawsko-pomorskie,aleksandrowski,127344,5,60558,0,t0401
kujawsko-pomorskie,brodnicki,65239,68,30090,64,t0402
kujawsko-pomorskie,bydgoski,71565,2,32979,2,t0403
kujawsko-pomorskie,chełmiński,38122,32,17715,1,t0404
kujawsko-pomorskie,golubsko-dobrzyński,32834,251,14891,251,t0405
kujawsko-pomorskie,grudziądzki,23568,49,10479,0,t0406
kujawsko-pomorskie,inowrocławski,98334,81,46316,75,t0407
kujawsko-pomorskie,lipnowski,48065,0,21499,0,t0408
kujawsko-pomorskie,mogileński,27983,31,12935,1,t0409
kujawsko-pomorskie,nakielski,76208,55,34321,17,t0410
kujawsko-pomorskie,radziejowski,41654,21,18889,21,t0411
kujawsko-pomorskie,rypiński,31546,0,14209,0,t0412
kujawsko-pomorskie,sępoleński,45632,0,21258,0,t0413
kujawsko-pomorskie,świecki,70372,0,32152,0,t0414
kujawsko-pomorskie,toruński,66890,0,28785,0,t0415
kujawsko-pomorskie,tucholski,35941,25,16540,1,t0416
kujawsko-pomorskie,wąbrzeski,25156,191,11139,44,t0417
kujawsko-pomorskie,włocławski,59545,62,27702,3,t0418
kujawsko-pomorskie,żniński,49114,0,22738,0,t0419
kujawsko-pomorskie,Bydgoszcz,405617,571,190504,364,t0461
kujawsko-pomorskie,Grudziądz,114492,30,52803,2,t0462
kujawsko-pomorskie,Toruń,176522,387,81459,132,t0463
kujawsko-pomorskie,Włocławek,86232,171,38897,146,t0464
lubelskie,bialski,57101,0,26044,0,t0601
lubelskie,biłgorajski,49637,0,23517,0,t0602
lubelskie,chełmski,34104,15,15931,0,t0603
lubelskie,hrubieszowski,40579,0,18385,0,t0604
lubelskie,janowski,27775,0,12934,0,t0605
lubelskie,krasnostawski,38555,62,17878,0,t0606
lubelskie,kraśnicki,62417,0,29328,0,t0607
lubelskie,lubartowski,50997,54,23788,2,t0608
lubelskie,lubelski,77937,0,35261,0,t0609
