wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,0,0,0,0,t00
dolnośląskie,bolesławiecki,1204,152,0,0,t0201
dolnośląskie,dzierżoniowski,567,52,0,0,t0202
dolnośląskie,głogowski,630,6,0,0,t0203
dolnośląskie,górowski,57,57,0,0,t0204
dolnośląskie,jaworski,406,47,0,0,t0205
dolnośląskie,jeleniogórski,351,92,0,0,t0206
dolnośląskie,kamiennogórski,277,18,0,0,t0207
dolnośląskie,kłodzki,2137,96,0,0,t0208
dolnośląskie,legnicki,0,0,0,0,t0209
dolnośląskie,lubański,371,12,0,0,t0210
dolnośląskie,lubiński,1821,118,0,0,t0211
dolnośląskie,lwówecki,540,12,0,0,t0212
dolnośląskie,milicki,268,0,0,0,t0213
dolnośląskie,oleśnicki,658,70,0,0,t0214
dolnośląskie,oławski,676,65,0,0,t0215
dolnośląskie,polkowicki,0,0,0,0,t0216
dolnośląskie,strzeliński,506,0,0,0,t0217
dolnośląskie,średzki,0,0,0,0,t0218
dolnośląskie,świdnicki,1641,25,0,0,t0219
dolnośląskie,trzebnicki,738,136,0,0,t0220
dolnośląskie,wałbrzyski,445,19,0,0,t0221
dolnośląskie,wołowski,445,0,0,0,t0222
dolnośląskie,wrocławski,180,18,0,0,t0223
dolnośląskie,ząbkowicki,599,99,0,0,t0224
dolnośląskie,zgorzelecki,1645,59,0,0,t0225
dolnośląskie,złotoryjski,422,0,0,0,t0226
dolnośląskie,Jelenia Góra,1883,87,19,19,t0261
dolnośląskie,Legnica,1981,106,101,99,t0262
dolnośląskie,Wrocław,24215,764,495,474,t0264
dolnośląskie,Wałbrzych,2694,30,0,0,t0265
kujawsko-pomorskie,aleksandrowski,600,23,0,0,t0401
kujawsko-pomorskie,brodnicki,683,18,0,0,t0402
kujawsko-pomorskie,bydgoski,14,14,0,0,t0403
kujawsko-pomorskie,chełmiński,406,72,0,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,413,0,0,0,t0405
kujawsko-pomorskie,grudziądzki,85,0,0,0,t0406
kujawsko-pomorskie,inowrocławski,1545,0,0,0,t0407
kujawsko-pomorskie,lipnowski,496,0,0,0,t0408
kujawsko-pomorskie,mogileński,249,0,0,0,t0409
kujawsko-pomorskie,nakielski,363,6,0,0,t0410
kujawsko-pomorskie,radziejowski,567,0,0,0,t0411
kujawsko-pomorskie,rypiński,320,0,0,0,t0412
kujawsko-pomorskie,sępoleński,474,59,0,0,t0413
kujawsko-pomorskie,świecki,490,25,0,0,t0414
kujawsko-pomorskie,toruński,324,17,0,0,t0415
kujawsko-pomorskie,tucholski,350,0,0,0,t0416
kujawsko-pomorskie,wąbrzeski,155,0,0,0,t0417
kujawsko-pomorskie,włocławski,198,108,0,0,t0418
kujawsko-pomorskie,żniński,453,12,0,0,t0419
kujawsko-pomorskie,Bydgoszcz,9178,179,2,2,t0461
kujawsko-pomorskie,Grudziądz,1813,0,0,0,t0462
kujawsko-pomorskie,Toruń,3510,336,138,138,t0463
kujawsko-pomorskie,Włocławek,782,0,0,0,t0464
lubelskie,bialski,210,34,0,0,t0601
lubelskie,biłgorajski,457,30,0,0,t0602
lubelskie,chełmski,0,0,0,0,t0603
lubelskie,hrubieszowski,506,0,0,0,t0604
lubelskie,janowski,466,30,0,0,t0605
lubelskie,krasnostawski,597,84,0,0,t0606
lubelskie,kraśnicki,365,42,0,0,t0607
lubelskie,lubartowski,705,112,0,0,t0608
lubelskie,lubelski,432,0,0,0,t0609
lubelskie,łęczyński,630,12,0,0,t0610
lubelskie,łukowski,515,77,0,0,t0611
lubelskie,opolski,410,0,0,0,t0612
lubelskie,parczewski,551,18,0,0,t0613
lubelskie,puławski,2170,49,74,34,t0614
lubelskie,radzyński,536,0,0,0,t0615
lubelskie,rycki,357,30,0,0,t0616
lubelskie,świdnicki,254,0,0,0,t0617
lubelskie,tomaszowski,784,60,0,0,t0618
lubelskie,włodawski,528,0,0,0,t0619
lubelskie,zamojski,228,54,0,0,t0620
lubelskie,Biała Podlaska,1528,18,0,0,t0661
lubelskie,Chełm,1083,3,0,0,t0662
lubelskie,Lublin,12456,572,207,60,t0663
lubelskie,Zamość,1583,142,59,47,t0664
lubuskie,gorzowski,277,0,0,0,t0801
lubuskie,krośnieński,422,6,0,0,t0802
lubuskie,międzyrzecki,1042,312,0,0,t0803
lubuskie,nowosolski,1216,153,0,0,t0804
lubuskie,słubicki,334,0,0,0,t0805
lubuskie,strzelecko-drezdenecki,430,24,0,0,t0806
lubuskie,sulęciński,428,0,0,0,t0807
