wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,121,-,-,0.03,0,0,0,2,0,0,1631,140,1485,6,t00,2023-02-04
dolnośląskie,-,-,6,-,-,0.02,0,0,0,0,0,0,61,6,54,1,t02,2023-02-04
kujawsko-pomorskie,-,-,5,-,-,0.02,0,0,0,0,0,0,40,6,33,1,t04,2023-02-04
lubelskie,-,-,2,-,-,0.01,0,0,0,0,0,0,163,3,160,0,t06,2023-02-04
lubuskie,-,-,2,-,-,0.02,0,0,0,0,0,0,30,2,28,0,t08,2023-02-04
łódzkie,-,-,5,-,-,0.02,0,0,0,0,0,0,52,5,47,0,t10,2023-02-04
małopolskie,-,-,10,-,-,0.03,0,0,0,0,0,0,94,10,84,0,t12,2023-02-04
mazowieckie,-,-,19,-,-,0.04,0,0,0,0,0,0,434,22,411,1,t14,2023-02-04
opolskie,-,-,5,-,-,0.05,0,0,0,0,0,0,46,9,37,0,t16,2023-02-04
podkarpackie,-,-,10,-,-,0.05,0,0,0,0,0,0,112,15,96,1,t18,2023-02-04
podlaskie,-,-,1,-,-,0.01,0,0,0,0,0,0,32,1,31,0,t20,2023-02-04
pomorskie,-,-,7,-,-,0.03,0,0,0,0,0,0,38,7,30,1,t22,2023-02-04
śląskie,-,-,29,-,-,0.06,0,0,0,2,0,0,154,31,122,1,t24,2023-02-04
świętokrzyskie,-,-,7,-,-,0.06,0,0,0,0,0,0,70,7,63,0,t26,2023-02-04
warmińsko-mazurskie,-,-,1,-,-,0.01,0,0,0,0,0,0,27,1,26,0,t28,2023-02-04
wielkopolskie,-,-,4,-,-,0.01,0,0,0,0,0,0,43,6,37,0,t30,2023-02-04
zachodniopomorskie,-,-,4,-,-,0.02,0,0,0,0,0,0,53,4,49,0,t32,2023-02-04
