wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,427,-,-,0.11,0,0,0,21,0,0,2433,472,1953,8,t00,2023-03-04
dolnośląskie,-,-,14,-,-,0.05,0,0,0,1,0,0,63,17,45,1,t02,2023-03-04
kujawsko-pomorskie,-,-,18,-,-,0.09,0,0,0,2,0,0,62,19,43,0,t04,2023-03-04
lubelskie,-,-,15,-,-,0.07,0,0,0,2,0,0,170,17,153,0,t06,2023-03-04
lubuskie,-,-,11,-,-,0.11,0,0,0,0,0,0,52,12,40,0,t08,2023-03-04
łódzkie,-,-,26,-,-,0.11,0,0,0,0,0,0,115,29,85,1,t10,2023-03-04
małopolskie,-,-,34,-,-,0.1,0,0,0,1,0,0,142,37,104,1,t12,2023-03-04
mazowieckie,-,-,61,-,-,0.11,0,0,0,8,0,0,535,66,466,3,t14,2023-03-04
opolskie,-,-,9,-,-,0.09,0,0,0,0,0,0,93,11,82,0,t16,2023-03-04
podkarpackie,-,-,23,-,-,0.11,0,0,0,1,0,0,112,26,86,0,t18,2023-03-04
podlaskie,-,-,15,-,-,0.13,0,0,0,0,0,0,59,16,42,1,t20,2023-03-04
pomorskie,-,-,30,-,-,0.13,0,0,0,1,0,0,105,30,75,0,t22,2023-03-04
śląskie,-,-,71,-,-,0.16,0,0,0,1,0,0,277,80,196,1,t24,2023-03-04
świętokrzyskie,-,-,14,-,-,0.11,0,0,0,0,0,0,68,16,52,0,t26,2023-03-04
warmińsko-mazurskie,-,-,13,-,-,0.09,0,0,0,0,0,0,64,14,50,0,t28,2023-03-04
wielkopolskie,-,-,31,-,-,0.09,0,0,0,1,0,0,194,36,158,0,t30,2023-03-04
zachodniopomorskie,-,-,10,-,-,0.06,0,0,0,2,0,0,57,10,47,0,t32,2023-03-04
