wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,4833,-,-,1.26,18,4,14,4368,0,0,13188,5144,8007,37,t00,2023-03-06
dolnośląskie,-,-,182,-,-,0.63,0,0,0,144,0,0,483,190,292,1,t02,2023-03-06
kujawsko-pomorskie,-,-,376,-,-,1.82,1,0,1,356,0,0,994,388,602,4,t04,2023-03-06
lubelskie,-,-,400,-,-,1.9,2,1,1,315,0,0,1118,419,697,2,t06,2023-03-06
lubuskie,-,-,103,-,-,1.02,0,0,0,83,0,0,261,104,157,0,t08,2023-03-06
łódzkie,-,-,291,-,-,1.19,2,0,2,265,0,0,784,313,469,2,t10,2023-03-06
małopolskie,-,-,468,-,-,1.37,2,0,2,492,0,0,1087,480,607,0,t12,2023-03-06
mazowieckie,-,-,714,-,-,1.32,2,0,2,473,0,0,1675,751,917,7,t14,2023-03-06
opolskie,-,-,99,-,-,1.01,2,0,2,62,0,0,412,115,296,1,t16,2023-03-06
podkarpackie,-,-,221,-,-,1.04,0,0,0,234,0,0,721,231,489,1,t18,2023-03-06
podlaskie,-,-,193,-,-,1.64,2,0,2,197,0,0,507,201,303,3,t20,2023-03-06
pomorskie,-,-,238,-,-,1.01,0,0,0,303,0,0,646,249,395,2,t22,2023-03-06
śląskie,-,-,677,-,-,1.5,4,3,1,615,0,0,1703,736,960,7,t24,2023-03-06
świętokrzyskie,-,-,167,-,-,1.36,0,0,0,128,0,0,389,172,217,0,t26,2023-03-06
warmińsko-mazurskie,-,-,236,-,-,1.66,1,0,1,205,0,0,747,276,469,2,t28,2023-03-06
wielkopolskie,-,-,292,-,-,0.83,0,0,0,283,0,0,768,326,439,3,t30,2023-03-06
zachodniopomorskie,-,-,134,-,-,0.79,0,0,0,211,0,0,480,140,338,2,t32,2023-03-06
