wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,450,-,-,0.12,0,0,0,13,0,0,2614,518,2086,10,t00,2023-03-05
dolnośląskie,-,-,13,-,-,0.04,0,0,0,2,0,0,57,15,41,1,t02,2023-03-05
kujawsko-pomorskie,-,-,14,-,-,0.07,0,0,0,0,0,0,59,14,45,0,t04,2023-03-05
lubelskie,-,-,30,-,-,0.14,0,0,0,2,0,0,283,33,249,1,t06,2023-03-05
lubuskie,-,-,3,-,-,0.03,0,0,0,0,0,0,24,3,21,0,t08,2023-03-05
łódzkie,-,-,35,-,-,0.14,0,0,0,0,0,0,167,36,131,0,t10,2023-03-05
małopolskie,-,-,39,-,-,0.11,0,0,0,0,0,0,142,41,101,0,t12,2023-03-05
mazowieckie,-,-,64,-,-,0.12,0,0,0,4,0,0,501,68,432,1,t14,2023-03-05
opolskie,-,-,7,-,-,0.07,0,0,0,0,0,0,55,8,46,1,t16,2023-03-05
podkarpackie,-,-,22,-,-,0.1,0,0,0,1,0,0,124,26,98,0,t18,2023-03-05
podlaskie,-,-,15,-,-,0.13,0,0,0,3,0,0,67,18,49,0,t20,2023-03-05
pomorskie,-,-,26,-,-,0.11,0,0,0,0,0,0,177,49,126,2,t22,2023-03-05
śląskie,-,-,75,-,-,0.17,0,0,0,0,0,0,354,84,269,1,t24,2023-03-05
świętokrzyskie,-,-,15,-,-,0.12,0,0,0,0,0,0,100,17,83,0,t26,2023-03-05
warmińsko-mazurskie,-,-,15,-,-,0.11,0,0,0,0,0,0,75,18,56,1,t28,2023-03-05
wielkopolskie,-,-,39,-,-,0.11,0,0,0,0,0,0,132,41,91,0,t30,2023-03-05
zachodniopomorskie,-,-,7,-,-,0.04,0,0,0,1,0,0,67,7,60,0,t32,2023-03-05
