wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,1977,-,-,0.52,9,1,8,1815,0,0,6999,2102,4878,19,t00,2023-02-15
dolnośląskie,-,-,90,-,-,0.31,1,1,0,68,0,0,303,94,206,3,t02,2023-02-15
kujawsko-pomorskie,-,-,135,-,-,0.65,1,0,1,135,0,0,360,140,219,1,t04,2023-02-15
lubelskie,-,-,156,-,-,0.74,0,0,0,129,0,0,605,159,445,1,t06,2023-02-15
lubuskie,-,-,51,-,-,0.5,0,0,0,49,0,0,162,55,106,1,t08,2023-02-15
łódzkie,-,-,129,-,-,0.53,0,0,0,133,0,0,376,132,244,0,t10,2023-02-15
małopolskie,-,-,155,-,-,0.45,0,0,0,163,0,0,533,168,364,1,t12,2023-02-15
mazowieckie,-,-,274,-,-,0.5,1,0,1,190,0,0,989,288,699,2,t14,2023-02-15
opolskie,-,-,45,-,-,0.46,0,0,0,32,0,0,223,51,172,0,t16,2023-02-15
podkarpackie,-,-,94,-,-,0.44,0,0,0,80,0,0,330,99,231,0,t18,2023-02-15
podlaskie,-,-,54,-,-,0.46,0,0,0,64,0,0,268,59,208,1,t20,2023-02-15
pomorskie,-,-,74,-,-,0.32,0,0,0,84,0,0,365,79,286,0,t22,2023-02-15
śląskie,-,-,426,-,-,0.94,1,0,1,376,0,0,1015,439,574,2,t24,2023-02-15
świętokrzyskie,-,-,34,-,-,0.28,0,0,0,22,0,0,108,34,73,1,t26,2023-02-15
warmińsko-mazurskie,-,-,77,-,-,0.54,0,0,0,74,0,0,391,89,301,1,t28,2023-02-15
wielkopolskie,-,-,115,-,-,0.33,5,0,5,94,0,0,339,135,202,2,t30,2023-02-15
zachodniopomorskie,-,-,47,-,-,0.28,0,0,0,121,0,0,303,48,254,1,t32,2023-02-15
